incident_id,topic,topic_prob
4140,-1,0.15211291755671902
483,0,0.5334051523133182
1155,0,0.46979159299277823
240,0,0.6659295469266495
1294,-1,0.02206692048115486
880,1,0.10481572330227773
535,0,0.08554052651342108
1428,-1,0.11379710335583366
2721,-1,0.1096263679346731
640,-1,0.19018950535472512
685,1,0.11320646905888648
914,-1,0.14972098431770475
2033,-1,0.05762336734013488
2027,-1,0.057236642790006835
1981,-1,0.05685288239023472
1653,-1,0.17444650056017588
1426,-1,0.018164931500161
1651,-1,0.015528515344644292
1657,-1,0.12807521559743593
1984,-1,0.05419413670307133
2030,-1,0.05239873767870174
1982,-1,0.17844928191109233
1663,3,0.13264090603193118
1738,-1,0.10167586787262428
1740,-1,0.0532444656933009
1797,-1,0.15192270806491606
1818,-1,0.09710326415249103
2725,-1,0.07319589175428903
2816,-1,0.09205808852623229
2841,-1,0.05858900793431451
2898,-1,0.05729434405655819
2415,-1,0.057121602150195634
2034,-1,0.058306426972065964
1942,-1,0.06945560330841956
2005,3,0.1118128521427595
2143,-1,0.13354017188784822
2115,0,0.19390220818418644
2125,-1,0.05650711546513925
2117,-1,0.05482914633654106
2150,-1,0.04181613109295121
2298,0,0.18875032948179013
3368,-1,0.03859529312730585
2491,-1,0.06957719570821025
2660,3,0.15863876988327416
2771,0,0.2256234841682803
2672,-1,0.06092339527505918
2740,-1,0.10360956227821552
3010,-1,0.04120813947929806
3051,-1,0.05532798784790924
4118,-1,0.1110037188394552
3139,-1,0.061698736268882545
3233,-1,0.13687807881174505
3425,5,0.11758164050459612
3445,-1,0.10177323405565328
3473,-1,0.07889634466092676
3553,-1,0.09756101723224639
3642,-1,0.09595005712575637
3651,4,0.32448887967803514
3703,-1,0.069171340442221
3729,-1,0.057442647168656144
3873,-1,0.07817635517828098
3917,-1,0.09585231129492558
4190,5,0.11761080863922557
4246,-1,0.11086425855640941
4252,3,0.211267619727867
4289,-1,0.045123965860768105
4332,4,0.29888038132718364
2024,-1,0.05696072151770536
2025,-1,0.05703664666513588
3377,-1,0.05749561741788395
4209,-1,0.0735390849994788
569,0,1.0
1512,-1,0.02357748126448379
2264,8,1.0
915,-1,0.1867320339072439
1973,-1,0.25825085818842464
3302,0,0.24080804785278176
2638,1,0.1816106553548064
795,-1,0.11142520952219287
311,-1,0.07413245364841996
67,8,0.5989914248267627
137,-1,0.06760439314556982
933,-1,0.07572102897079323
982,0,0.14416366730746522
119,-1,0.021021575316774576
68,-1,0.027065091193118535
145,-1,0.02313943594931424
380,0,1.0
134,-1,0.025124194708718555
313,-1,0.023735091819835397
394,0,1.0
172,0,0.129755253987421
148,-1,0.15028827021658597
101,-1,0.022903472295256275
236,-1,0.019404100237332276
162,-1,0.1390068953192463
27,-1,0.021875907039814308
323,0,1.0
86,-1,0.09243809078022928
89,-1,0.13791739257616123
110,-1,0.022014805477730322
109,-1,0.06798720235403785
3794,1,0.08966427386737148
4159,-1,0.042274795733720706
2316,-1,0.05564600183710269
100,-1,0.02078611569266445
16,-1,0.019845218582728162
1244,-1,0.04336293394229406
1198,-1,0.05731884388380382
1319,-1,0.09877742596627526
997,3,0.3157331005788783
260,-1,0.0605067967246257
1861,-1,0.10387426052704246
2546,-1,0.08642621472436537
2937,-1,0.06425085146281441
1939,-1,0.05080006707503407
22,-1,0.02313347432606393
309,-1,0.03736344532661733
2225,1,0.10358111922998049
3126,2,0.3631778906079401
406,-1,0.02207582671302606
872,-1,0.2881681802926259
936,-1,0.014324916480217305
10,-1,0.02199839537779791
90,0,1.0
833,0,0.5280493437174831
854,-1,0.2336726864061905
867,3,0.49382283993002557
868,0,0.281609937468721
990,0,1.0
1123,0,0.40256818972868863
4232,4,0.1978423345844513
3718,4,0.23888910753443401
3500,5,0.9160366468519711
4281,4,0.27967306911790857
2470,-1,0.01615388769055705
8,0,0.8162072032223827
39,-1,0.18197104804405365
102,-1,0.07050528464194093
903,0,0.8128981589281469
1219,-1,0.08123869324674364
1374,1,1.0
1378,-1,0.1559659377981514
2274,8,1.0
4248,1,0.13247047498453507
305,8,1.0
1272,1,0.3867819662959437
981,-1,0.21573824388579949
2165,-1,0.09338600099068202
2363,-1,0.057952128362832186
3097,-1,0.06034373027375863
3375,-1,0.041668903344855755
552,-1,0.1425748913815627
223,0,0.1603946289093562
688,-1,0.11314684424856755
942,-1,0.015596774340571754
1029,0,0.20176902496485263
1377,-1,0.22992505777601233
1509,0,0.4442388619580051
3362,-1,0.21684048178135823
3383,-1,0.0177504095169481
4259,2,1.0
2287,7,1.0
3527,-1,0.10943843013358738
2146,2,0.11696134370453734
1940,1,0.16256363164227758
2688,-1,0.09009501757911054
2606,-1,0.15737302687438057
2711,8,1.0
140,0,1.0
222,0,0.1773484129034461
500,-1,0.090023763683295
593,1,1.0
1112,-1,0.06938296845865179
1321,-1,0.052768008840869275
1510,-1,0.09224840432918853
2513,-1,0.10192149251628997
1808,1,0.08593852830865402
2579,-1,0.06979857270506026
2007,-1,0.05515975274307118
2206,2,1.0
2414,2,0.453747091276423
2883,-1,0.08689271461757897
3599,2,1.0
4093,3,1.0
3436,-1,0.11947480114755604
3976,-1,0.11118969897901473
427,-1,0.3348378817891401
1313,-1,0.06818269686072666
1204,7,1.0
1191,-1,0.09588303463235634
1312,1,0.1685822958812977
1667,-1,0.07125766064631868
2817,-1,0.13808222872370846
298,-1,0.17874061352585308
287,0,0.7771825463529174
448,0,0.1508071602748891
561,3,0.44688197038477256
1257,1,0.23467731549840926
2422,-1,0.07542194602690766
1790,-1,0.07499820526870693
1384,-1,0.20700033943700752
1438,-1,0.07349926821567279
1427,0,0.2146571199679591
211,1,0.1526693728850078
620,1,1.0
1813,2,1.0
2318,-1,0.11971332326712461
3256,-1,0.04676431543411214
3300,-1,0.06591870145210664
1834,1,0.10769343003099364
43,-1,0.16799948055520783
183,0,0.5261049289602503
221,0,0.1276741503582508
542,0,0.23023904405247625
766,0,1.0
1285,1,0.13034495730812817
1830,-1,0.019296582114057857
2497,4,1.0
2733,3,0.3093910205215267
392,-1,0.07768335616247661
537,0,0.3105383664447366
558,-1,0.2543080926343241
829,-1,0.015345924384277773
1080,-1,0.027246933857709092
1153,-1,0.026822690790774827
656,-1,0.2306458720079688
729,0,1.0
737,0,0.5847616146520014
2635,4,0.6548146706349007
2046,3,0.5088378605497929
2255,-1,0.103716148277832
2632,3,0.7200462970459294
2769,2,1.0
2748,-1,0.11102443497705775
3463,-1,0.026033287497648244
3486,2,1.0
873,-1,0.2721174108011829
2131,2,1.0
2620,-1,0.08177772100064137
2739,-1,0.203436893741342
3314,-1,0.1677822012183852
42,-1,0.06501684275766906
98,1,0.0951063712588667
328,-1,0.06409479261869387
355,0,0.4882484593196782
761,0,0.3512748988334094
651,0,0.22183624878490987
705,0,0.2627522168926457
754,0,0.2243787712408351
830,0,0.2154517062122616
1195,1,0.12341367689705963
1817,-1,0.02353456654197331
2455,-1,0.0424465318358232
4285,2,0.4877464764178991
3189,-1,0.035764811099673784
3345,-1,0.058655167457783035
507,0,1.0
1554,-1,0.0549727196788507
3128,-1,0.0650503549933793
3594,2,0.3535587913966167
3640,2,0.5140661811901
4116,-1,0.08793697249141849
2139,2,1.0
3957,0,0.12550168180940385
1835,3,0.5122067578555052
3200,3,1.0
2677,-1,0.00904514066644539
3908,8,0.9750120462550524
3459,-1,0.028880376630214134
886,-1,0.0625040328043874
1072,1,0.19695957446883097
315,-1,0.10019522823299969
940,-1,0.015412071935182133
127,-1,0.06485769806699435
187,-1,0.13973817605529784
189,0,1.0
441,-1,0.20932230559918505
502,3,1.0
813,-1,0.10129289680768351
884,3,0.6196884936358555
959,-1,0.022314741501496246
283,0,0.4863061932396266
3262,3,0.21300616389012086
2234,-1,0.16237772290648023
138,1,1.0
719,1,0.13680599684554698
1301,-1,0.1661529564991445
930,-1,0.015251379237755356
284,-1,0.3995585402158191
2791,6,0.679542900380376
3037,5,0.35397124333528374
269,0,0.4785547510135805
690,0,0.19566609196843393
784,0,1.0
840,0,1.0
1120,8,1.0
1454,2,1.0
3150,-1,0.0949155930203813
2112,-1,0.020540536278137168
2284,-1,0.061880938473874374
2521,2,0.2132149748111506
2578,-1,0.019175119729574173
2571,2,0.6763715886739162
2767,4,0.36197046439654856
4018,-1,0.0514517228136308
3080,-1,0.11326023553910433
3134,-1,0.17410208297562096
3258,-1,0.021440665118223876
3281,-1,0.15816436971784611
3446,-1,0.014556106328568017
3765,-1,0.13410395128887098
3633,-1,0.11559994926393775
3677,2,1.0
3725,5,1.0
3733,3,0.24921303642213827
3927,5,0.3324186228104484
4079,4,0.4024574726519858
4156,-1,0.04287452696773304
4337,4,0.4056971810957604
461,0,0.5381663021287395
501,0,0.39750271882715354
1159,0,0.44470022447382274
151,0,0.3226619013081448
2236,-1,0.05403699085352736
2556,1,0.08546222040291578
2262,-1,0.13122819513720058
2126,3,0.3811030481782659
2369,-1,0.009200636672492438
2749,-1,0.1337645885904657
2795,-1,0.05574314618306865
2823,-1,0.09123989353630269
3138,-1,0.12012648384517265
4073,3,0.2995200486185259
4235,2,1.0
2219,-1,0.13415330854779825
671,1,1.0
838,-1,0.06298408105480051
3413,1,0.11417214661995637
521,-1,0.07456299022876672
1569,-1,0.092344218254298
2704,0,0.30663324884385673
3143,-1,0.06171927429080007
294,0,0.7679489797266388
531,0,0.2786757625616887
555,0,0.2794541930445738
314,1,1.0
4286,6,0.8454408975102313
4037,2,0.12673779177431732
774,0,0.7494502813655184
213,0,0.5030535308667852
364,0,0.40604950881031787
372,0,0.42109778987376506
615,-1,0.09570713987594397
910,-1,0.06941406412206144
926,-1,0.015204182214455679
1815,-1,0.021493053011338796
2004,2,0.5732349754316868
2314,5,0.2888754636120869
3668,2,0.2776962168840997
2104,-1,0.10944885358194557
302,-1,0.10044349265738335
2253,2,0.49746453598559087
204,0,1.0
359,1,0.11914783439682226
452,0,0.2984145739389785
1268,-1,0.07987872511561482
938,-1,0.0908860879600406
1239,-1,0.04854956964286579
1350,5,0.1354751043085172
1503,0,1.0
1741,-1,0.03494212574121371
2294,0,0.23790778392422005
3183,-1,0.060283791233429404
3163,-1,0.0756903690862798
3700,-1,0.08617861942837021
185,0,0.32602100430953934
832,1,0.4368865850004597
96,0,0.2707042366947037
289,0,0.22127477040503077
402,0,0.31775260972643166
401,0,0.14610116829559827
457,0,1.0
456,-1,0.2961895034288086
460,0,1.0
514,1,0.14031042729766566
557,0,0.5660407131502694
612,0,0.2554516391034419
617,-1,0.021035363367199942
638,0,0.36013363436194157
641,0,0.4135721852363006
647,0,1.0
809,1,0.2920344172706356
901,0,0.8295296830541019
1073,-1,0.07873866082587591
1115,0,0.28809589136297353
2151,-1,0.019811174117090727
2480,-1,0.23505333228150807
2679,3,0.16869168462692283
3342,-1,0.020177688209669312
3906,0,0.11008503135150687
4240,5,0.2505585435307837
4291,-1,0.09755783844284507
242,-1,0.10874452693993071
718,0,1.0
851,3,0.4185060654392937
925,-1,0.015191464191436669
946,3,1.0
1070,0,0.42304200003769793
1106,-1,0.10686749691291793
1173,-1,0.3968101360703234
1826,2,1.0
1889,-1,0.1294514939988514
2371,-1,0.13717761829290293
2218,2,1.0
2187,2,0.398063259157323
2241,-1,0.13723882141801666
2391,4,0.594396816784924
3115,2,1.0
3125,-1,0.1290209804333349
3102,-1,0.1587323815768197
3466,2,1.0
3487,5,0.1874259405805426
3739,4,0.42820530223942765
3774,-1,0.02570889854854085
4071,2,0.13281442913666522
4220,2,0.12553482596049587
69,-1,0.06790244636159584
169,-1,0.06639675027079821
543,-1,0.0355045736247568
782,0,0.5352368523826034
822,0,0.22906245838469702
834,0,0.3435873203854907
2413,-1,0.09079315468212193
2757,-1,0.10744322872346955
2765,-1,0.111808845873237
2806,2,0.7942157557422427
3339,-1,0.11392441246272782
3912,2,0.12204657581794433
3972,2,0.13282910202851894
630,-1,0.11594228206493642
843,0,0.8804569927847434
2462,-1,0.020453396985779304
962,-1,0.021432794348095037
2245,-1,0.1202326339598429
4234,1,0.13953749268457827
3583,-1,0.12643811905866775
3726,-1,0.02397884679268796
606,0,0.5492564348562139
931,0,1.0
2654,-1,0.009051785003294389
1298,0,0.17662216376592954
3046,-1,0.08617192701689577
188,0,0.26457431440114765
219,0,0.3653388070246007
444,-1,0.30398542413387447
693,0,0.2689804206865245
728,0,0.24038688585336598
3760,5,0.3223120718914649
2258,-1,0.008784745080703663
268,0,0.7976039355280788
348,-1,0.0177110928583902
511,0,0.23943680919322097
927,0,0.3405493145803267
1793,2,0.12306499292407282
3268,-1,0.017602648541940706
3398,4,0.34661835714655215
3787,0,0.2872274360046866
3945,4,0.21989127317006085
4056,2,0.12382741202821489
983,-1,0.030994978611477306
999,-1,0.10824717166489971
1138,1,0.14149043722162302
3620,-1,0.16537493247858057
1926,1,0.17417652600168587
443,0,0.7534202011674322
994,-1,0.1342355635382068
498,3,1.0
818,1,1.0
596,-1,0.12186646618158577
4149,-1,0.11781467895150204
4330,5,0.11647693907766163
493,0,0.4710215328220046
3616,0,1.0
2041,-1,0.13946453647810528
2083,-1,0.1127998164864195
2621,4,0.21824511799679333
2567,3,0.5011435851774363
3360,-1,0.12705214639296458
2639,5,0.24690696716541047
2613,5,0.589210144659438
2659,-1,0.1325253682273313
4138,2,0.13022596290272462
265,0,0.7692529086620669
397,0,0.4485988404059954
827,0,1.0
1918,-1,0.06656556886839002
1920,-1,0.016124638598429983
2744,-1,0.048041324440030696
2623,-1,0.015324518178755062
1909,-1,0.09141709393267651
2011,-1,0.1469901036771224
2515,-1,0.061607760025085986
2624,-1,0.06618447602658864
2564,-1,0.09820468145623555
2398,-1,0.046987598909248
2745,-1,0.0592218954186728
3030,1,0.07514380184874453
3673,1,0.1414420259354187
4061,4,0.7720895104213488
4127,-1,0.04244432731415819
2338,-1,0.049550730506938305
562,1,0.3045549384900773
634,0,0.19236786697848626
633,0,0.3570839285437036
1069,1,0.09444626689949329
4318,-1,0.23009109101044334
803,-1,0.027462704255861184
2764,3,0.1880227204430535
890,-1,0.18481269296632624
3002,2,0.13820928987941417
393,0,1.0
538,0,0.5458932373668629
590,1,1.0
2925,-1,0.05142046782806705
2803,2,0.14442273648018644
2705,0,0.26464215303499494
3264,4,1.0
3223,0,0.244778146329304
667,-1,0.08043664476948438
2535,-1,0.08041982106739325
1898,-1,0.1845748143318452
2675,-1,0.008942348393995145
1932,2,1.0
2095,-1,0.008938171323380205
466,0,0.3943107763234972
645,0,0.17343298469884547
3092,-1,0.11024184038264606
545,-1,0.242689224029213
610,-1,0.18020753789789865
923,-1,0.08813141679516123
944,-1,0.016210540014029894
955,-1,0.015768177168277442
1125,0,0.7632831144713775
1202,-1,0.08470046276226023
1302,1,1.0
1583,-1,0.3717586918311926
2356,-1,0.08098735347326627
1520,-1,0.0574624783947703
1435,0,0.3040630896732882
1440,0,1.0
1441,0,1.0
1519,-1,0.1083677109960244
1823,-1,0.23714145522120378
2006,-1,0.05364983945279513
1431,0,0.11004790229212197
1980,-1,0.08308205936869154
1679,1,0.11184884922460274
1437,0,0.3239641384637898
2013,-1,0.20660525241160782
2015,-1,0.05413207624095139
1446,0,0.40853735219723364
1445,0,0.2980535203983621
2016,-1,0.014899686187061497
1443,-1,0.013887957496766115
2085,8,0.6557460200732932
1822,-1,0.1388793288593763
1642,0,0.40672186825910595
1640,-1,0.32929394454365096
1594,0,0.3282042677743065
1508,-1,0.13039572348313674
1858,-1,0.07806679580403914
1631,0,0.5282415365674359
2433,-1,0.06605036717053547
2340,5,0.11140055651274074
3766,8,1.0
3952,2,0.2470331566111117
3070,-1,0.018883809597668267
3502,-1,0.12507347402718968
4192,-1,0.058720692284311746
3043,-1,0.0633459582550367
471,-1,0.02113230867391795
869,1,0.13634377337288375
3039,-1,0.11065996713328402
985,-1,0.0403408476305787
1099,4,0.17016776093761501
3536,4,0.3427810810782355
3650,4,0.30880289594869825
935,-1,0.01519898476257928
2317,3,0.3245390991908089
2409,5,0.5316981350728682
384,-1,0.3746191151663739
476,0,0.5983955202692015
883,0,0.8689977782230351
3582,2,0.37313758751854154
3907,8,0.47859234419324603
2250,1,0.13985602126661295
2246,1,0.21154219071188432
2644,-1,0.09802525298144191
216,0,0.42538011883444693
875,0,0.208594187806929
879,-1,0.11375540391158827
1051,-1,0.14260200527963582
2020,-1,0.2852768448131272
2410,-1,0.00889676285800677
2976,4,0.6326106324364882
3566,-1,0.12089687004270493
4203,-1,0.04159237254177752
439,0,0.2720184925679132
478,0,0.47506985415750874
2978,-1,0.12086044281712181
3242,2,1.0
856,-1,0.31679090753933326
2229,5,0.7409659773208682
1901,-1,0.01640020893028238
2232,-1,0.13227501384357077
2516,5,1.0
2997,-1,0.11162378138830462
3391,-1,0.11845170700915289
3719,-1,0.12983476582049605
250,0,0.2391345288136155
271,0,0.7667511038819218
404,0,0.5676604857368494
539,0,1.0
865,-1,0.0677682921309025
741,0,0.26102663144965466
2709,-1,0.09519460519336552
3535,2,0.16493482783815447
3027,-1,0.31087433149128646
3397,-1,0.11459225794388522
3518,4,0.36093202301487065
206,0,0.7123851288681331
763,0,0.24852577469525658
826,0,1.0
948,0,1.0
968,-1,0.11989731504539655
1915,2,1.0
182,0,1.0
215,0,1.0
780,3,0.362234019767108
850,-1,0.3025833923179084
3617,0,0.15164490711390394
377,0,0.8941313623379866
1290,0,0.5848037045938526
3141,-1,0.10020728028972485
528,0,0.8251258839557526
554,0,0.21727021197131582
668,-1,0.09562801232465326
2231,-1,0.10807023921198236
1802,-1,0.033604953132097985
1807,-1,0.039571009805975985
2982,1,0.11953997697667443
3697,1,0.11978469051265388
2506,2,1.0
2402,-1,0.04968011564666999
338,-1,0.25208149455156315
376,0,0.8031605789807125
603,3,0.38598322882607816
716,0,1.0
725,0,0.2919625071321791
745,0,0.2430346317658931
921,0,1.0
1407,-1,0.03978235017602528
2421,6,0.36951726550172603
2073,-1,0.00923499431564588
2107,6,1.0
2474,-1,0.01082045676959908
2587,5,1.0
3076,-1,0.04692906200066019
3273,2,1.0
3315,2,0.3792981244727926
3742,2,0.12559479533500273
3785,-1,0.12071351264677055
4115,-1,0.12776769910695093
4315,2,1.0
76,0,1.0
194,0,0.5875942951220658
217,0,0.16962107705393534
218,0,0.20915707850364582
234,-1,0.08682286208826863
264,0,0.4386087627514939
267,-1,0.07628485181584313
280,-1,0.21794926564126788
295,0,0.41237088462622024
335,0,0.23180955462037925
340,-1,0.16444308592085927
442,0,0.540357239787788
445,0,0.4890859660201554
491,0,0.46324520202639696
512,0,0.4137778726665524
577,0,0.4729757242125255
661,-1,0.08938483721937272
691,0,0.16312457943317873
726,0,0.25835329917432653
730,-1,0.11573107380935273
767,-1,0.11152880295765777
835,-1,0.3080670553852237
846,0,1.0
853,0,1.0
874,0,1.0
907,0,0.26813054312990203
917,-1,0.018638400534068594
932,-1,0.09939389384977418
1028,-1,0.2782010046511705
1031,0,0.25608448727074146
1045,-1,0.2547814369541382
1071,-1,0.0256434771321202
1132,0,0.20007490430145278
1201,5,1.0
1241,1,0.07073748543016957
3270,4,0.571254905266423
1330,0,0.3455878111707104
1558,1,1.0
1368,0,0.6714014423931823
1369,-1,0.1446636641514463
1388,0,0.32843767003653207
1860,-1,0.06321822595621465
2069,1,0.08400740440244563
2208,2,1.0
1931,2,0.6185738805949732
2050,2,0.2104622287995324
2385,-1,0.027281719136894946
2042,2,1.0
2021,-1,0.17583897504795382
1961,-1,0.1083273659098947
2154,-1,0.3741663776971982
2045,2,1.0
2056,-1,0.009857378922193535
1935,-1,0.3346988575936557
2001,-1,0.15880778944458585
2101,-1,0.13933014902915872
2113,2,1.0
2047,-1,0.09260688906784421
2118,-1,0.009301549713608371
2242,2,1.0
2292,2,1.0
2196,-1,0.06564293558162765
2372,-1,0.0892209575525558
2518,-1,0.32243681577547184
2193,5,0.10829346727654271
2197,2,0.1579852963404645
2205,-1,0.10002789601088838
2207,2,0.4548141905197563
2263,2,1.0
2213,-1,0.281802802485284
2183,2,1.0
2222,-1,0.07314541728598506
2425,2,1.0
2323,2,0.49558876151723913
2204,5,0.5051915381646477
2328,-1,0.03835898718780132
2240,5,0.35744951136740605
2235,5,0.1634768142603741
2288,-1,0.2935335519012168
3260,5,0.1989801194463642
2341,2,0.516536237720286
2279,2,0.36320024837982
2746,-1,0.06943591724475741
2405,-1,0.025505906461591052
2330,-1,0.10839361162775077
2361,-1,0.060779576660974236
2389,-1,0.009573237765454233
2397,-1,0.009553228271518393
2461,5,1.0
2475,2,0.7657114370517
2780,-1,0.28799884612778637
2498,-1,0.06757923162657903
2477,-1,0.08974612712717556
2527,-1,0.009603324864950377
2700,2,1.0
3484,-1,0.08150576603042858
2657,-1,0.15482705851601622
2665,-1,0.12587121511308544
2742,5,1.0
3559,4,0.4025144393365932
2676,-1,0.05967713002155238
2868,2,1.0
2778,2,0.40341792667786097
2871,-1,0.054313718782257756
2881,2,1.0
2813,-1,0.06462221357034086
2843,-1,0.21703680400279915
3094,-1,0.09337450404379379
2827,-1,0.28292696316743526
2990,-1,0.10021812492543732
2944,2,1.0
3001,-1,0.06525950818169608
3093,2,0.3015911021396679
3695,-1,0.08324721202167383
4054,-1,0.22391917309809597
2993,-1,0.10488730451966521
3694,2,1.0
3013,2,1.0
3056,2,1.0
3074,2,0.3561939277644517
3349,2,0.6706342367143877
3085,2,1.0
3098,2,1.0
3157,-1,0.10296769360075002
3196,4,0.5702861877011184
3701,2,1.0
3292,2,0.3447386826450553
3390,2,0.41124820253045186
3372,2,1.0
3255,4,0.44351464474797714
3289,2,0.3241634650117319
3361,-1,0.0775398172773433
3320,2,1.0
3376,2,1.0
3757,-1,0.2924293366348994
3384,-1,0.10633571698947163
3427,2,1.0
3414,-1,0.17554695153944083
3603,5,0.5096640574876218
3488,-1,0.11805787406481863
3585,2,0.6007682402087338
3577,-1,0.1157618878980704
3443,2,1.0
3622,2,0.5598477106257754
3570,-1,0.1016792620203705
3625,-1,0.1320906126946463
3574,-1,0.1368950068750337
3611,2,0.2463737526664677
3610,-1,0.09982311050603915
3778,-1,0.04784037996033963
3679,2,0.42633569890887246
3947,-1,0.07943909075490388
3692,-1,0.20475839175952415
3741,2,0.6186865746632698
3731,-1,0.09807247558687793
3761,2,0.633674913844678
4147,-1,0.14131994642815082
3953,2,1.0
4238,-1,0.10478614929471657
4150,-1,0.3279315715460673
4191,-1,0.2840725766283638
3979,-1,0.13039726338477453
3954,-1,0.06709865786371359
4086,2,0.288822621321528
4052,4,0.30849701430215265
4012,-1,0.2297974020010013
4020,-1,0.026829018692881398
4082,-1,0.06478709120905622
4219,4,0.4194346065013935
4231,-1,0.02951495343727692
4300,2,1.0
4328,6,0.7057439937291737
4215,-1,0.08580750223479214
1039,1,0.5023156996223472
1337,-1,0.2530312682812965
3852,-1,0.023031994703092976
550,0,0.5190518460239463
604,0,0.47045000264861836
3104,2,1.0
3664,-1,0.09423521060367121
939,-1,0.015283483469774437
749,0,0.32496655384232787
190,0,1.0
891,0,0.4823564616908567
672,-1,0.17421699734423232
523,0,0.4077584667553339
1043,0,0.4262190249571979
1381,-1,0.2902015269283163
1018,-1,0.05729704486733002
432,1,0.49949351596459646
2071,1,0.08276069803949306
141,1,0.1312517761881253
1182,-1,0.15195373676753163
2342,1,0.12042717132899748
2343,1,0.09000427741238524
3621,-1,0.02957046943270301
748,0,0.7032197610010883
727,-1,0.04040421373335497
702,-1,0.1286256162530343
